,Time 0,Time 1,Time 2,Time 3,Time 4,Time 5,Predict
3245,23.35928,23.43491,23.51008,23.58481,23.65907,23.73285,24.02305
3246,23.43491,23.51008,23.58481,23.65907,23.73285,23.80615,24.09433
3247,23.51008,23.58481,23.65907,23.73285,23.80615,23.87895,24.16508
3248,23.58481,23.65907,23.73285,23.80615,23.87895,23.95126,24.23529
3249,23.65907,23.73285,23.80615,23.87895,23.95126,24.02305,24.30497
3250,23.73285,23.80615,23.87895,23.95126,24.02305,24.09433,24.37411
3251,23.80615,23.87895,23.95126,24.02305,24.09433,24.16508,24.44269
3252,23.87895,23.95126,24.02305,24.09433,24.16508,24.23529,24.51071
3253,23.95126,24.02305,24.09433,24.16508,24.23529,24.30497,24.57818
3254,24.02305,24.09433,24.16508,24.23529,24.30497,24.37411,24.64508
3255,24.09433,24.16508,24.23529,24.30497,24.37411,24.44269,24.71141
3256,24.16508,24.23529,24.30497,24.37411,24.44269,24.51071,24.77716
3257,24.23529,24.30497,24.37411,24.44269,24.51071,24.57818,24.84234
3258,24.30497,24.37411,24.44269,24.51071,24.57818,24.64508,24.90694
3259,24.37411,24.44269,24.51071,24.57818,24.64508,24.71141,24.97096
3260,24.44269,24.51071,24.57818,24.64508,24.71141,24.77716,25.0344
3261,24.51071,24.57818,24.64508,24.71141,24.77716,24.84234,25.09725
3262,24.57818,24.64508,24.71141,24.77716,24.84234,24.90694,25.15951
3263,24.64508,24.71141,24.77716,24.84234,24.90694,24.97096,25.22119
3264,24.71141,24.77716,24.84234,24.90694,24.97096,25.0344,25.28228
3265,24.77716,24.84234,24.90694,24.97096,25.0344,25.09725,25.34279
3266,24.84234,24.90694,24.97096,25.0344,25.09725,25.15951,25.40271
3267,24.90694,24.97096,25.0344,25.09725,25.15951,25.22119,25.46204
3268,24.97096,25.0344,25.09725,25.15951,25.22119,25.28228,25.5208
3269,25.0344,25.09725,25.15951,25.22119,25.28228,25.34279,25.57897
3270,25.09725,25.15951,25.22119,25.28228,25.34279,25.40271,25.63656
3271,25.15951,25.22119,25.28228,25.34279,25.40271,25.46204,25.69357
3272,25.22119,25.28228,25.34279,25.40271,25.46204,25.5208,25.75002
3273,25.28228,25.34279,25.40271,25.46204,25.5208,25.57897,25.80589
3274,25.34279,25.40271,25.46204,25.5208,25.57897,25.63656,25.8612
3275,25.40271,25.46204,25.5208,25.57897,25.63656,25.69357,25.91595
3276,25.46204,25.5208,25.57897,25.63656,25.69357,25.75002,25.97014
3277,25.5208,25.57897,25.63656,25.69357,25.75002,25.80589,26.02379
3278,25.57897,25.63656,25.69357,25.75002,25.80589,25.8612,26.07689
3279,25.63656,25.69357,25.75002,25.80589,25.8612,25.91595,26.12945
3280,25.69357,25.75002,25.80589,25.8612,25.91595,25.97014,26.18148
3281,25.75002,25.80589,25.8612,25.91595,25.97014,26.02379,26.23299
3282,25.80589,25.8612,25.91595,25.97014,26.02379,26.07689,26.28399
3283,25.8612,25.91595,25.97014,26.02379,26.07689,26.12945,26.33448
3284,25.91595,25.97014,26.02379,26.07689,26.12945,26.18148,26.38446
3285,25.97014,26.02379,26.07689,26.12945,26.18148,26.23299,26.43396
3286,26.02379,26.07689,26.12945,26.18148,26.23299,26.28399,26.48298
3287,26.07689,26.12945,26.18148,26.23299,26.28399,26.33448,26.53153
3288,26.12945,26.18148,26.23299,26.28399,26.33448,26.38446,26.57962
3289,26.18148,26.23299,26.28399,26.33448,26.38446,26.43396,26.62726
3290,26.23299,26.28399,26.33448,26.38446,26.43396,26.48298,26.67447
3291,26.28399,26.33448,26.38446,26.43396,26.48298,26.53153,26.72125
3292,26.33448,26.38446,26.43396,26.48298,26.53153,26.57962,26.76761
3293,26.38446,26.43396,26.48298,26.53153,26.57962,26.62726,26.81358
3294,26.43396,26.48298,26.53153,26.57962,26.62726,26.67447,26.85915
3295,26.48298,26.53153,26.57962,26.62726,26.67447,26.72125,26.90436
3296,26.53153,26.57962,26.62726,26.67447,26.72125,26.76761,26.9492
3297,26.57962,26.62726,26.67447,26.72125,26.76761,26.81358,26.9937
3298,26.62726,26.67447,26.72125,26.76761,26.81358,26.85915,27.03787
3299,26.67447,26.72125,26.76761,26.81358,26.85915,26.90436,27.08173
3300,26.72125,26.76761,26.81358,26.85915,26.90436,26.9492,27.12528
3301,26.76761,26.81358,26.85915,26.90436,26.9492,26.9937,27.16856
3302,26.81358,26.85915,26.90436,26.9492,26.9937,27.03787,27.21157
3303,26.85915,26.90436,26.9492,26.9937,27.03787,27.08173,27.25433
3304,26.90436,26.9492,26.9937,27.03787,27.08173,27.12528,27.29686
3305,26.9492,26.9937,27.03787,27.08173,27.12528,27.16856,27.33918
3306,26.9937,27.03787,27.08173,27.12528,27.16856,27.21157,27.3813
3307,27.03787,27.08173,27.12528,27.16856,27.21157,27.25433,27.42325
3308,27.08173,27.12528,27.16856,27.21157,27.25433,27.29686,27.46505
3309,27.12528,27.16856,27.21157,27.25433,27.29686,27.33918,27.50671
3310,27.16856,27.21157,27.25433,27.29686,27.33918,27.3813,27.54826
3311,27.21157,27.25433,27.29686,27.33918,27.3813,27.42325,27.58971
3312,27.25433,27.29686,27.33918,27.3813,27.42325,27.46505,27.63109
3313,27.29686,27.33918,27.3813,27.42325,27.46505,27.50671,27.67242
3314,27.33918,27.3813,27.42325,27.46505,27.50671,27.54826,27.71372
3315,27.3813,27.42325,27.46505,27.50671,27.54826,27.58971,27.75502
3316,27.42325,27.46505,27.50671,27.54826,27.58971,27.63109,27.79633
3317,27.46505,27.50671,27.54826,27.58971,27.63109,27.67242,27.83769
3318,27.50671,27.54826,27.58971,27.63109,27.67242,27.71372,27.8791
3319,27.54826,27.58971,27.63109,27.67242,27.71372,27.75502,27.92061
3320,27.58971,27.63109,27.67242,27.71372,27.75502,27.79633,27.96223
3321,27.63109,27.67242,27.71372,27.75502,27.79633,27.83769,28.00399
3322,27.67242,27.71372,27.75502,27.79633,27.83769,27.8791,28.04591
3323,27.71372,27.75502,27.79633,27.83769,27.8791,27.92061,28.08801
3324,27.75502,27.79633,27.83769,27.8791,27.92061,27.96223,28.13034
3325,27.79633,27.83769,27.8791,27.92061,27.96223,28.00399,28.17291
3326,27.83769,27.8791,27.92061,27.96223,28.00399,28.04591,28.21574
3327,27.8791,27.92061,27.96223,28.00399,28.04591,28.08801,28.25888
3328,19.2789,19.16466,19.05567,18.95187,18.85317,18.75949,18.43363
3329,19.16466,19.05567,18.95187,18.85317,18.75949,18.67078,18.364
3330,19.05567,18.95187,18.85317,18.75949,18.67078,18.58695,18.29895
3331,18.95187,18.85317,18.75949,18.67078,18.58695,18.50792,18.23842
3332,18.85317,18.75949,18.67078,18.58695,18.50792,18.43363,18.18231
3333,18.75949,18.67078,18.58695,18.50792,18.43363,18.364,18.13057
3334,18.67078,18.58695,18.50792,18.43363,18.364,18.29895,18.08311
3335,18.58695,18.50792,18.43363,18.364,18.29895,18.23842,18.03986
3336,18.50792,18.43363,18.364,18.29895,18.23842,18.18231,18.00074
3337,18.43363,18.364,18.29895,18.23842,18.18231,18.13057,17.96568
3338,18.364,18.29895,18.23842,18.18231,18.13057,18.08311,17.93459
3339,18.29895,18.23842,18.18231,18.13057,18.08311,18.03986,17.90741
3340,18.23842,18.18231,18.13057,18.08311,18.03986,18.00074,17.88405
3341,18.18231,18.13057,18.08311,18.03986,18.00074,17.96568,17.86444
3342,18.13057,18.08311,18.03986,18.00074,17.96568,17.93459,17.8485
3343,18.08311,18.03986,18.00074,17.96568,17.93459,17.90741,17.83614
3344,18.03986,18.00074,17.96568,17.93459,17.90741,17.88405,17.8273
3345,18.00074,17.96568,17.93459,17.90741,17.88405,17.86444,17.82189
3346,17.96568,17.93459,17.90741,17.88405,17.86444,17.8485,17.81983
3347,17.93459,17.90741,17.88405,17.86444,17.8485,17.83614,17.82104
3348,17.90741,17.88405,17.86444,17.8485,17.83614,17.8273,17.82544
3349,17.88405,17.86444,17.8485,17.83614,17.8273,17.82189,17.83295
3350,17.86444,17.8485,17.83614,17.8273,17.82189,17.81983,17.84349
3351,17.8485,17.83614,17.8273,17.82189,17.81983,17.82104,17.85699
3352,17.83614,17.8273,17.82189,17.81983,17.82104,17.82544,17.87335
3353,17.8273,17.82189,17.81983,17.82104,17.82544,17.83295,17.89252
3354,17.82189,17.81983,17.82104,17.82544,17.83295,17.84349,17.9144
3355,17.81983,17.82104,17.82544,17.83295,17.84349,17.85699,17.93893
3356,17.82104,17.82544,17.83295,17.84349,17.85699,17.87335,17.96602
3357,17.82544,17.83295,17.84349,17.85699,17.87335,17.89252,17.99562
3358,17.83295,17.84349,17.85699,17.87335,17.89252,17.9144,18.02764
3359,17.84349,17.85699,17.87335,17.89252,17.9144,17.93893,18.06201
3360,17.85699,17.87335,17.89252,17.9144,17.93893,17.96602,18.09868
3361,17.87335,17.89252,17.9144,17.93893,17.96602,17.99562,18.13758
3362,17.89252,17.9144,17.93893,17.96602,17.99562,18.02764,18.17863
3363,17.9144,17.93893,17.96602,17.99562,18.02764,18.06201,18.22179
3364,17.93893,17.96602,17.99562,18.02764,18.06201,18.09868,18.26698
3365,17.96602,17.99562,18.02764,18.06201,18.09868,18.13758,18.31416
3366,17.99562,18.02764,18.06201,18.09868,18.13758,18.17863,18.36325
3367,18.02764,18.06201,18.09868,18.13758,18.17863,18.22179,18.41421
3368,18.06201,18.09868,18.13758,18.17863,18.22179,18.26698,18.46699
3369,18.09868,18.13758,18.17863,18.22179,18.26698,18.31416,18.52152
3370,18.13758,18.17863,18.22179,18.26698,18.31416,18.36325,18.57775
3371,18.17863,18.22179,18.26698,18.31416,18.36325,18.41421,18.63564
3372,18.22179,18.26698,18.31416,18.36325,18.41421,18.46699,18.69513
3373,18.26698,18.31416,18.36325,18.41421,18.46699,18.52152,18.75617
3374,18.31416,18.36325,18.41421,18.46699,18.52152,18.57775,18.81872
3375,18.36325,18.41421,18.46699,18.52152,18.57775,18.63564,18.88272
3376,18.41421,18.46699,18.52152,18.57775,18.63564,18.69513,18.94814
3377,18.46699,18.52152,18.57775,18.63564,18.69513,18.75617,19.01491
3378,18.52152,18.57775,18.63564,18.69513,18.75617,18.81872,19.083
3379,18.57775,18.63564,18.69513,18.75617,18.81872,18.88272,19.15236
3380,18.63564,18.69513,18.75617,18.81872,18.88272,18.94814,19.22295
3381,18.69513,18.75617,18.81872,18.88272,18.94814,19.01491,19.29471
3382,18.75617,18.81872,18.88272,18.94814,19.01491,19.083,19.36761
3383,18.81872,18.88272,18.94814,19.01491,19.083,19.15236,19.44161
3384,18.88272,18.94814,19.01491,19.083,19.15236,19.22295,19.51666
3385,18.94814,19.01491,19.083,19.15236,19.22295,19.29471,19.59272
3386,19.01491,19.083,19.15236,19.22295,19.29471,19.36761,19.66974
3387,19.083,19.15236,19.22295,19.29471,19.36761,19.44161,19.74769
3388,19.15236,19.22295,19.29471,19.36761,19.44161,19.51666,19.82652
3389,19.22295,19.29471,19.36761,19.44161,19.51666,19.59272,19.9062
3390,19.29471,19.36761,19.44161,19.51666,19.59272,19.66974,19.98668
3391,19.36761,19.44161,19.51666,19.59272,19.66974,19.74769,20.06793
3392,19.44161,19.51666,19.59272,19.66974,19.74769,19.82652,20.1499
3393,19.51666,19.59272,19.66974,19.74769,19.82652,19.9062,20.23256
3394,19.59272,19.66974,19.74769,19.82652,19.9062,19.98668,20.31587
3395,19.66974,19.74769,19.82652,19.9062,19.98668,20.06793,20.39979
3396,19.74769,19.82652,19.9062,19.98668,20.06793,20.1499,20.48429
3397,19.82652,19.9062,19.98668,20.06793,20.1499,20.23256,20.56933
3398,19.9062,19.98668,20.06793,20.1499,20.23256,20.31587,20.65487
3399,19.98668,20.06793,20.1499,20.23256,20.31587,20.39979,20.74089
3400,20.06793,20.1499,20.23256,20.31587,20.39979,20.48429,20.82733
3401,20.1499,20.23256,20.31587,20.39979,20.48429,20.56933,20.91417
3402,20.23256,20.31587,20.39979,20.48429,20.56933,20.65487,21.00138
3403,20.31587,20.39979,20.48429,20.56933,20.65487,20.74089,21.08893
3404,20.39979,20.48429,20.56933,20.65487,20.74089,20.82733,21.17677
3405,20.48429,20.56933,20.65487,20.74089,20.82733,20.91417,21.26488
3406,20.56933,20.65487,20.74089,20.82733,20.91417,21.00138,21.35323
3407,20.65487,20.74089,20.82733,20.91417,21.00138,21.08893,21.44178
3408,20.74089,20.82733,20.91417,21.00138,21.08893,21.17677,21.53051
3409,20.82733,20.91417,21.00138,21.08893,21.17677,21.26488,21.61938
3410,20.91417,21.00138,21.08893,21.17677,21.26488,21.35323,21.70837
3411,21.00138,21.08893,21.17677,21.26488,21.35323,21.44178,21.79745
3412,21.08893,21.17677,21.26488,21.35323,21.44178,21.53051,21.88659
3413,21.17677,21.26488,21.35323,21.44178,21.53051,21.61938,21.97576
3414,21.26488,21.35323,21.44178,21.53051,21.61938,21.70837,22.06494
3415,21.35323,21.44178,21.53051,21.61938,21.70837,21.79745,22.15409
3416,21.44178,21.53051,21.61938,21.70837,21.79745,21.88659,22.2432
3417,21.53051,21.61938,21.70837,21.79745,21.88659,21.97576,22.33224
3418,21.61938,21.70837,21.79745,21.88659,21.97576,22.06494,22.42118
3419,21.70837,21.79745,21.88659,21.97576,22.06494,22.15409,22.51
3420,21.79745,21.88659,21.97576,22.06494,22.15409,22.2432,22.59868
3421,21.88659,21.97576,22.06494,22.15409,22.2432,22.33224,22.68719
3422,21.97576,22.06494,22.15409,22.2432,22.33224,22.42118,22.77551
3423,22.06494,22.15409,22.2432,22.33224,22.42118,22.51,22.86363
3424,22.15409,22.2432,22.33224,22.42118,22.51,22.59868,22.95151
3425,22.2432,22.33224,22.42118,22.51,22.59868,22.68719,23.03915
3426,22.33224,22.42118,22.51,22.59868,22.68719,22.77551,23.12651
3427,22.42118,22.51,22.59868,22.68719,22.77551,22.86363,23.21358
3428,22.51,22.59868,22.68719,22.77551,22.86363,22.95151,23.30035
3429,22.59868,22.68719,22.77551,22.86363,22.95151,23.03915,23.38679
3430,22.68719,22.77551,22.86363,22.95151,23.03915,23.12651,23.47289
3431,22.77551,22.86363,22.95151,23.03915,23.12651,23.21358,23.55863
3432,22.86363,22.95151,23.03915,23.12651,23.21358,23.30035,23.644
3433,22.95151,23.03915,23.12651,23.21358,23.30035,23.38679,23.72897
3434,23.03915,23.12651,23.21358,23.30035,23.38679,23.47289,23.81354
3435,23.12651,23.21358,23.30035,23.38679,23.47289,23.55863,23.89769
3436,23.21358,23.30035,23.38679,23.47289,23.55863,23.644,23.98141
3437,23.30035,23.38679,23.47289,23.55863,23.644,23.72897,24.06469
3438,23.38679,23.47289,23.55863,23.644,23.72897,23.81354,24.1475
3439,23.47289,23.55863,23.644,23.72897,23.81354,23.89769,24.22985
3440,23.55863,23.644,23.72897,23.81354,23.89769,23.98141,24.31172
3441,23.644,23.72897,23.81354,23.89769,23.98141,24.06469,24.3931
3442,23.72897,23.81354,23.89769,23.98141,24.06469,24.1475,24.47397
3443,23.81354,23.89769,23.98141,24.06469,24.1475,24.22985,24.55434
3444,23.89769,23.98141,24.06469,24.1475,24.22985,24.31172,24.6342
3445,23.98141,24.06469,24.1475,24.22985,24.31172,24.3931,24.71352
3446,24.06469,24.1475,24.22985,24.31172,24.3931,24.47397,24.79232
3447,24.1475,24.22985,24.31172,24.3931,24.47397,24.55434,24.87058
3448,24.22985,24.31172,24.3931,24.47397,24.55434,24.6342,24.94829
3449,24.31172,24.3931,24.47397,24.55434,24.6342,24.71352,25.02545
3450,24.3931,24.47397,24.55434,24.6342,24.71352,24.79232,25.10206
3451,24.47397,24.55434,24.6342,24.71352,24.79232,24.87058,25.17811
3452,24.55434,24.6342,24.71352,24.79232,24.87058,24.94829,25.2536
3453,24.6342,24.71352,24.79232,24.87058,24.94829,25.02545,25.32853
3454,24.71352,24.79232,24.87058,24.94829,25.02545,25.10206,25.40289
3455,24.79232,24.87058,24.94829,25.02545,25.10206,25.17811,25.47668
3456,24.87058,24.94829,25.02545,25.10206,25.17811,25.2536,25.5499
3457,24.94829,25.02545,25.10206,25.17811,25.2536,25.32853,25.62256
3458,25.02545,25.10206,25.17811,25.2536,25.32853,25.40289,25.69464
3459,25.10206,25.17811,25.2536,25.32853,25.40289,25.47668,25.76616
3460,25.17811,25.2536,25.32853,25.40289,25.47668,25.5499,25.83712
3461,25.2536,25.32853,25.40289,25.47668,25.5499,25.62256,25.90751
3462,25.32853,25.40289,25.47668,25.5499,25.62256,25.69464,25.97734
3463,25.40289,25.47668,25.5499,25.62256,25.69464,25.76616,26.04662
3464,25.47668,25.5499,25.62256,25.69464,25.76616,25.83712,26.11535
3465,25.5499,25.62256,25.69464,25.76616,25.83712,25.90751,26.18353
3466,25.62256,25.69464,25.76616,25.83712,25.90751,25.97734,26.25117
3467,25.69464,25.76616,25.83712,25.90751,25.97734,26.04662,26.31828
3468,25.76616,25.83712,25.90751,25.97734,26.04662,26.11535,26.38485
3469,25.83712,25.90751,25.97734,26.04662,26.11535,26.18353,26.45091
3470,25.90751,25.97734,26.04662,26.11535,26.18353,26.25117,26.51646
3471,25.97734,26.04662,26.11535,26.18353,26.25117,26.31828,26.58151
3472,26.04662,26.11535,26.18353,26.25117,26.31828,26.38485,26.64606
3473,26.11535,26.18353,26.25117,26.31828,26.38485,26.45091,26.71014
3474,26.18353,26.25117,26.31828,26.38485,26.45091,26.51646,26.77374
3475,26.25117,26.31828,26.38485,26.45091,26.51646,26.58151,26.83688
3476,26.31828,26.38485,26.45091,26.51646,26.58151,26.64606,26.89958
3477,26.38485,26.45091,26.51646,26.58151,26.64606,26.71014,26.96184
3478,26.45091,26.51646,26.58151,26.64606,26.71014,26.77374,27.02368
3479,26.51646,26.58151,26.64606,26.71014,26.77374,26.83688,27.08511
3480,26.58151,26.64606,26.71014,26.77374,26.83688,26.89958,27.14616
3481,26.64606,26.71014,26.77374,26.83688,26.89958,26.96184,27.20683
3482,26.71014,26.77374,26.83688,26.89958,26.96184,27.02368,27.26714
3483,26.77374,26.83688,26.89958,26.96184,27.02368,27.08511,27.3271
3484,26.83688,26.89958,26.96184,27.02368,27.08511,27.14616,27.38675
3485,26.89958,26.96184,27.02368,27.08511,27.14616,27.20683,27.44609
3486,26.96184,27.02368,27.08511,27.14616,27.20683,27.26714,27.50514
3487,27.02368,27.08511,27.14616,27.20683,27.26714,27.3271,27.56393
3488,27.08511,27.14616,27.20683,27.26714,27.3271,27.38675,27.62247
3489,27.14616,27.20683,27.26714,27.3271,27.38675,27.44609,27.68078
3490,27.20683,27.26714,27.3271,27.38675,27.44609,27.50514,27.7389
3491,27.26714,27.3271,27.38675,27.44609,27.50514,27.56393,27.79683
3492,27.3271,27.38675,27.44609,27.50514,27.56393,27.62247,27.85461
3493,27.38675,27.44609,27.50514,27.56393,27.62247,27.68078,27.91225
3494,27.44609,27.50514,27.56393,27.62247,27.68078,27.7389,27.96979
3495,27.50514,27.56393,27.62247,27.68078,27.7389,27.79683,28.02724
3496,27.56393,27.62247,27.68078,27.7389,27.79683,27.85461,28.08464
3497,27.62247,27.68078,27.7389,27.79683,27.85461,27.91225,28.142
3498,27.68078,27.7389,27.79683,27.85461,27.91225,27.96979,28.19937
3499,27.7389,27.79683,27.85461,27.91225,27.96979,28.02724,28.25676
3500,27.79683,27.85461,27.91225,27.96979,28.02724,28.08464,28.3142
3501,27.85461,27.91225,27.96979,28.02724,28.08464,28.142,28.37173
3502,27.91225,27.96979,28.02724,28.08464,28.142,28.19937,28.42937
3503,27.96979,28.02724,28.08464,28.142,28.19937,28.25676,28.48716
3504,28.02724,28.08464,28.142,28.19937,28.25676,28.3142,28.54513
3505,28.08464,28.142,28.19937,28.25676,28.3142,28.37173,28.6033
3506,28.142,28.19937,28.25676,28.3142,28.37173,28.42937,28.66171
3507,28.19937,28.25676,28.3142,28.37173,28.42937,28.48716,28.72041
3508,28.25676,28.3142,28.37173,28.42937,28.48716,28.54513,28.77941
3509,28.3142,28.37173,28.42937,28.48716,28.54513,28.6033,28.83875
3510,28.37173,28.42937,28.48716,28.54513,28.6033,28.66171,28.89848
3511,28.42937,28.48716,28.54513,28.6033,28.66171,28.72041,28.95862
3512,28.48716,28.54513,28.6033,28.66171,28.72041,28.77941,29.01921
3513,28.54513,28.6033,28.66171,28.72041,28.77941,28.83875,29.0803
3514,28.6033,28.66171,28.72041,28.77941,28.83875,28.89848,29.14191
3515,28.66171,28.72041,28.77941,28.83875,28.89848,28.95862,29.20409
3516,28.72041,28.77941,28.83875,28.89848,28.95862,29.01921,29.26687
3517,28.77941,28.83875,28.89848,28.95862,29.01921,29.0803,29.3303
3518,28.83875,28.89848,28.95862,29.01921,29.0803,29.14191,29.39442
3519,28.89848,28.95862,29.01921,29.0803,29.14191,29.20409,29.45926
3520,28.95862,29.01921,29.0803,29.14191,29.20409,29.26687,29.52487
3521,29.01921,29.0803,29.14191,29.20409,29.26687,29.3303,29.5913
3522,29.0803,29.14191,29.20409,29.26687,29.3303,29.39442,29.65857
3523,29.14191,29.20409,29.26687,29.3303,29.39442,29.45926,29.72674
3524,29.20409,29.26687,29.3303,29.39442,29.45926,29.52487,29.79585
3525,29.26687,29.3303,29.39442,29.45926,29.52487,29.5913,29.86595
3526,29.3303,29.39442,29.45926,29.52487,29.5913,29.65857,29.93707
3527,29.39442,29.45926,29.52487,29.5913,29.65857,29.72674,30.00927
3528,29.45926,29.52487,29.5913,29.65857,29.72674,29.79585,30.08258
3529,29.52487,29.5913,29.65857,29.72674,29.79585,29.86595,30.15706
3530,29.5913,29.65857,29.72674,29.79585,29.86595,29.93707,30.23276
3531,29.65857,29.72674,29.79585,29.86595,29.93707,30.00927,30.30971
3532,29.72674,29.79585,29.86595,29.93707,30.00927,30.08258,30.38797
3533,29.79585,29.86595,29.93707,30.00927,30.08258,30.15706,30.46758
3534,29.86595,29.93707,30.00927,30.08258,30.15706,30.23276,30.54859
3535,29.93707,30.00927,30.08258,30.15706,30.23276,30.30971,30.63106
3536,19.05824,18.96595,18.87853,18.79591,18.718,18.64472,18.39632
3537,18.96595,18.87853,18.79591,18.718,18.64472,18.57599,18.345
3538,18.87853,18.79591,18.718,18.64472,18.57599,18.51173,18.29784
3539,18.79591,18.718,18.64472,18.57599,18.51173,18.45187,18.25475
3540,18.718,18.64472,18.57599,18.51173,18.45187,18.39632,18.21567
3541,18.64472,18.57599,18.51173,18.45187,18.39632,18.345,18.18051
3542,18.57599,18.51173,18.45187,18.39632,18.345,18.29784,18.14919
3543,18.51173,18.45187,18.39632,18.345,18.29784,18.25475,18.12165
3544,18.45187,18.39632,18.345,18.29784,18.25475,18.21567,18.09781
3545,18.39632,18.345,18.29784,18.25475,18.21567,18.18051,18.07759
3546,18.345,18.29784,18.25475,18.21567,18.18051,18.14919,18.06093
3547,18.29784,18.25475,18.21567,18.18051,18.14919,18.12165,18.04775
3548,18.25475,18.21567,18.18051,18.14919,18.12165,18.09781,18.03799
3549,18.21567,18.18051,18.14919,18.12165,18.09781,18.07759,18.03158
3550,18.18051,18.14919,18.12165,18.09781,18.07759,18.06093,18.02844
3551,18.14919,18.12165,18.09781,18.07759,18.06093,18.04775,18.02851
3552,18.12165,18.09781,18.07759,18.06093,18.04775,18.03799,18.03174
3553,18.09781,18.07759,18.06093,18.04775,18.03799,18.03158,18.03805
3554,18.07759,18.06093,18.04775,18.03799,18.03158,18.02844,18.04738
3555,18.06093,18.04775,18.03799,18.03158,18.02844,18.02851,18.05967
3556,18.04775,18.03799,18.03158,18.02844,18.02851,18.03174,18.07486
3557,18.03799,18.03158,18.02844,18.02851,18.03174,18.03805,18.09289
3558,18.03158,18.02844,18.02851,18.03174,18.03805,18.04738,18.1137
3559,18.02844,18.02851,18.03174,18.03805,18.04738,18.05967,18.13722
3560,18.02851,18.03174,18.03805,18.04738,18.05967,18.07486,18.16341
3561,18.03174,18.03805,18.04738,18.05967,18.07486,18.09289,18.19221
3562,18.03805,18.04738,18.05967,18.07486,18.09289,18.1137,18.22355
3563,18.04738,18.05967,18.07486,18.09289,18.1137,18.13722,18.25738
3564,18.05967,18.07486,18.09289,18.1137,18.13722,18.16341,18.29365
3565,18.07486,18.09289,18.1137,18.13722,18.16341,18.19221,18.3323
3566,18.09289,18.1137,18.13722,18.16341,18.19221,18.22355,18.37327
3567,18.1137,18.13722,18.16341,18.19221,18.22355,18.25738,18.41651
3568,18.13722,18.16341,18.19221,18.22355,18.25738,18.29365,18.46197
3569,18.16341,18.19221,18.22355,18.25738,18.29365,18.3323,18.50959
3570,18.19221,18.22355,18.25738,18.29365,18.3323,18.37327,18.55932
3571,18.22355,18.25738,18.29365,18.3323,18.37327,18.41651,18.61111
3572,18.25738,18.29365,18.3323,18.37327,18.41651,18.46197,18.6649
3573,18.29365,18.3323,18.37327,18.41651,18.46197,18.50959,18.72064
3574,18.3323,18.37327,18.41651,18.46197,18.50959,18.55932,18.77829
3575,18.37327,18.41651,18.46197,18.50959,18.55932,18.61111,18.83778
3576,18.41651,18.46197,18.50959,18.55932,18.61111,18.6649,18.89907
3577,18.46197,18.50959,18.55932,18.61111,18.6649,18.72064,18.96211
3578,18.50959,18.55932,18.61111,18.6649,18.72064,18.77829,19.02685
3579,18.55932,18.61111,18.6649,18.72064,18.77829,18.83778,19.09324
3580,18.61111,18.6649,18.72064,18.77829,18.83778,18.89907,19.16123
3581,18.6649,18.72064,18.77829,18.83778,18.89907,18.96211,19.23077
3582,18.72064,18.77829,18.83778,18.89907,18.96211,19.02685,19.30182
3583,18.77829,18.83778,18.89907,18.96211,19.02685,19.09324,19.37432
3584,18.83778,18.89907,18.96211,19.02685,19.09324,19.16123,19.44822
3585,18.89907,18.96211,19.02685,19.09324,19.16123,19.23077,19.52349
3586,18.96211,19.02685,19.09324,19.16123,19.23077,19.30182,19.60008
3587,19.02685,19.09324,19.16123,19.23077,19.30182,19.37432,19.67794
3588,19.09324,19.16123,19.23077,19.30182,19.37432,19.44822,19.75702
3589,19.16123,19.23077,19.30182,19.37432,19.44822,19.52349,19.83728
3590,19.23077,19.30182,19.37432,19.44822,19.52349,19.60008,19.91867
3591,19.30182,19.37432,19.44822,19.52349,19.60008,19.67794,20.00116
3592,19.37432,19.44822,19.52349,19.60008,19.67794,19.75702,20.08469
3593,19.44822,19.52349,19.60008,19.67794,19.75702,19.83728,20.16923
3594,19.52349,19.60008,19.67794,19.75702,19.83728,19.91867,20.25473
3595,19.60008,19.67794,19.75702,19.83728,19.91867,20.00116,20.34116
3596,19.67794,19.75702,19.83728,19.91867,20.00116,20.08469,20.42846
3597,19.75702,19.83728,19.91867,20.00116,20.08469,20.16923,20.51661
3598,19.83728,19.91867,20.00116,20.08469,20.16923,20.25473,20.60555
3599,19.91867,20.00116,20.08469,20.16923,20.25473,20.34116,20.69525
3600,20.00116,20.08469,20.16923,20.25473,20.34116,20.42846,20.78568
3601,20.08469,20.16923,20.25473,20.34116,20.42846,20.51661,20.87678
3602,20.16923,20.25473,20.34116,20.42846,20.51661,20.60555,20.96853
3603,20.25473,20.34116,20.42846,20.51661,20.60555,20.69525,21.06089
3604,20.34116,20.42846,20.51661,20.60555,20.69525,20.78568,21.15381
3605,20.42846,20.51661,20.60555,20.69525,20.78568,20.87678,21.24727
3606,20.51661,20.60555,20.69525,20.78568,20.87678,20.96853,21.34123
3607,20.60555,20.69525,20.78568,20.87678,20.96853,21.06089,21.43565
3608,20.69525,20.78568,20.87678,20.96853,21.06089,21.15381,21.53049
3609,20.78568,20.87678,20.96853,21.06089,21.15381,21.24727,21.62573
3610,20.87678,20.96853,21.06089,21.15381,21.24727,21.34123,21.72133
3611,20.96853,21.06089,21.15381,21.24727,21.34123,21.43565,21.81725
3612,21.06089,21.15381,21.24727,21.34123,21.43565,21.53049,21.91347
